comment; score; time
lover limit got good laugh one; 1; 2011-03-12 17:48:52
correct next patch; 0; 2011-02-12 13:09:09
update prototype change affect script call; 0; 2010-11-06 14:54:38
`` experiment '' effect work fine thanks atomize time also good difficult solve; 1; 2010-11-07 14:14:50
fine still sure way safe existed mango design general maybe still misunderstand; 0; 2010-11-07 14:56:00
talk mtmaps patch 's `` way '' patch take getmangos current design mango really multithread-safe must fight attempt movement; 0; 2010-11-07 23:51:12
really understand mean previous discussion problem find solution revise completely clean core completely default setting problem relate change decide; 0; 2010-11-08 04:33:21
question *nix user anyone try reproduce problem 10694; 0; 2010-11-08 04:49:32
know problem talk clean core _here_; 0; 2010-11-08 05:31:44
problem like 10677 n't 10693 also clean core test; 0; 2010-11-08 05:21:45
clean core unlikely someone use real work least 'm still experienced problem nobody check clean; 0; 2010-11-08 05:41:52
update prototype change affect script call; 0; 2010-11-06 14:54:38
`` experiment '' effect work fine thanks atomize time also good difficult solve; 1; 2010-11-07 14:14:50
fine still sure way safe existed mango design general maybe still misunderstand; 0; 2010-11-07 14:56:00
talk mtmaps patch 's `` way '' patch take getmangos current design mango really multithread-safe must fight attempt movement; 0; 2010-11-07 23:51:12
really understand mean previous discussion problem find solution revise completely clean core completely default setting problem relate change decide; 0; 2010-11-08 04:33:21
question *nix user anyone try reproduce problem 10694; 0; 2010-11-08 04:49:32
know problem talk clean core _here_; 0; 2010-11-08 05:31:44
problem like 10677 n't 10693 also clean core test; 0; 2010-11-08 05:21:45
clean core unlikely someone use real work least 'm still experienced problem nobody check clean; 0; 2010-11-08 05:41:52
thanks silverice; 1; 2010-10-27 21:07:48
thanks; 1; 2010-10-27 22:41:36
thanks u much; 1; 2010-10-28 05:20:57
wow 's commit; 1; 2010-10-28 01:14:29
think trajectory movement problem could handle similar way maybe; 0; 2010-10-28 09:01:49
insider42 right old problem still us; 0; 2010-10-29 02:53:42
axxus look like old crash new place ^^; 0; 2010-10-29 00:33:04
ty; 1; 2010-10-28 01:22:12
http //pastebin.com/eyhnhhpd; 0; 2010-10-28 19:10:52
restore build http //paste2.org/p/769947; 0; 2010-04-12 07:30:15
ok ty work fine; 1; 2010-04-12 07:38:49
9749 fix like crash; -1; 2010-04-15 21:11:24
come two day uptime crash; 0; 2010-04-17 05:58:51
early talk uptime less day seem heal; 0; 2010-04-16 11:06:32
ok thank confirm help; 1; 2010-04-17 07:22:27
relate commit; 1; 2010-04-11 12:47:30
make mangos.sql apply anymore since data add line 1168 require additional value; 0; 2010-03-15 08:59:07
hm.. really 1.0f default data basemovespeed table least; 0; 2010-03-15 09:36:34
lordjz/silverice float value _rate_ value speed value function name already clear `` setspeedrate '' speed rate flight 1.0 near creature see us mean rate*basemovespeed mo; 0; 2010-03-15 14:56:45
seem break compilation scriptdev2 boss_ionar.cpp:191 error const struct creatureinfo member name 'speed; 0; 2010-03-15 14:19:07
fact multi-threading would fine without make bit fast; 0; 2009-10-19 20:52:56
one step multithreading; 0; 2009-10-19 18:30:07
fact muti-threading would work garbage code add lock appropriate places.. like program really muti-threading program structure; 0; 2009-10-20 00:42:44
cause crash http //getmangos.com/community/showpost.php p=89172 postcount=686; 0; 2009-10-20 11:23:33
