comment; score; time
need also character_glyph ^^; 0; 2010-04-08 11:38:37
first need fix finish item_text redundent state switch; 0; 2010-04-08 14:24:22
see like case misc id maybe loot id useless us ... 's match item test; 0; 2010-04-06 12:40:32
sometimes fake item effectmiscvalue instead effectitemtype =\; -1; 2010-04-06 12:15:09
good; 1; 2010-03-27 16:39:19
wowka 's update really work previous update mango freeze mysql execution wowka 's execute second title exists note 30000 character; 0; 2010-03-29 12:06:34
insider right mine also stop sql wowka321 work; 0; 2010-03-30 14:20:01
something wrong sql character knowntitles 0 0 0 0 0 0 title; 0; 2010-03-28 05:57:21
well finally something ... long wait; 0; 2010-03-11 10:55:52
database-based gossip system suit create multilevel dynamic menu example teleport system ulduar icecrown citadel 'm realise next exist object put hand-made creature gossip; 0; 2010-03-11 14:03:38
nofantasy thx course use db-based gossip system access script library need ^^; 0; 2010-03-12 01:52:46
frost presence n't give stamen; 0; 2010-03-05 08:45:53
must fix 9531 thank point; 0; 2010-03-06 01:29:11
good code readability crucial know anything c/c++ even know compute sum two number programming language want provide good patch go ahead post forum otherwise enjoy mag; 0; 2010-02-20 13:49:18
ha-ha f ... g brain xd; 1; 2010-02-20 17:10:01
lighten sarcastic; -1; 2010-02-20 15:44:52
sure 's even worth reply go piss tgm make code change tomorrow 'm certain community whole happy spell implement tad easy read code oh; 0; 2010-02-20 18:21:04
past day great project perspective changed movement code huge performance boost overall overhead cause mob erratic facing movement go problem cause character pets behave; 0; 2010-02-21 00:50:30
hard way commit ...; 1; 2010-02-14 05:46:39
vladimir becomes enrage p; -1; 2010-02-14 06:26:45
rofl hard need; 1; 2010-02-14 06:27:17
super; 1; 2010-02-14 10:09:02
eeeeeeeeeeeeerrrrrrrrrrrrrrrr 1; 0; 2010-02-14 10:09:23
nobody 's perfect; 1; 2010-02-14 16:35:34
typo hit vladimir 50000000 nerve damage target enrage 5 next commits commit reduce stack 1; 0; 2010-02-14 14:18:31
lol ^^; 1; 2010-02-14 14:47:56
awesome; 1; 2010-02-12 01:19:31
thanks; 1; 2010-02-12 06:51:32
ну вот наконец-то какой-то заметный и очень даже шаг к реализации двойной специализации; 0; 2010-02-12 04:19:58
omg thanks; 1; 2010-02-13 16:21:20
nice work; 1; 2010-02-12 14:49:05
great thx; 1; 2010-02-12 12:09:38
give mango team time know great job dual talent get implement wont see commit message say `` actual dual spec still implement '' instead see something like `` dual talent implemente; 0; 2010-02-10 18:56:12
fuuu 'm sorry much respecting developer vladimir cool work always shame mangos patch `` dual spec '' exist already long time work perfectly server also n't use `` official '' version; 0; 2010-02-10 22:24:07
note fully implement yet hope soon; 0; 2010-02-10 13:22:21
totally agree accord dual spec p; 0; 2010-02-10 23:33:19
+1 cyrex wait see; 0; 2010-02-10 22:35:08
lightguard congrats dev status first official commit; 1; 2010-02-02 13:36:31
graz; 0; 2010-02-02 13:44:55
graz; 0; 2010-02-02 18:57:18
gratula; 0; 2010-02-03 01:38:25
gratz lightguard nice job; 1; 2010-02-03 03:13:36
serious bug find player n't move loot chest chest n't despawn player may loot many-many time; 0; 2010-01-21 03:36:04
'm dont enter forum 2-3 last month ~~ 'm re-register many time login get message `` type incorrect username password '' restore password email also work ...; 0; 2010-01-21 09:54:42
search forum lutik remember clearly write fix; 0; 2010-01-21 09:36:06
big thanks 's work fine; 1; 2010-01-22 12:15:46
thx; 1; 2010-01-17 12:23:26
another way multi-locale support english/russian client server ...; 0; 2010-01-13 04:33:59
thx n't know feature multi-dbc; 0; 2010-01-13 06:06:20
assignment instead match; 0; 2009-12-31 11:13:23
well know assigment-with-check-non-null c++; 0; 2010-01-01 10:55:32
graz; 0; 2009-12-16 05:16:35
bad; -1; 2009-12-16 06:39:23
woot 9000 rev; 1; 2009-12-16 05:13:04
commit revert 9003 result find diff relate problem debug server lag case ...; 0; 2009-12-16 07:06:13
graz 9000 rev х; 0; 2009-12-16 09:07:10
wow ... thx; 1; 2009-12-12 15:50:08
configure error find source src/shared/base.cpp .. ..; 0; 2009-11-08 04:57:55
must fix 8792 thank point ofc configure need regenerate fix apply; 0; 2009-11-08 09:59:24
great work thx; 1; 2009-10-09 09:31:33
thanks; 1; 2009-10-09 09:28:51
bug fix; 0; 2009-10-09 10:01:44
wonderful; 1; 2009-10-09 14:17:35
way go; 0; 2009-10-09 11:06:51
nice work thanx; 1; 2009-10-09 21:00:37
nice thx xd; 1; 2009-10-09 14:27:34
yes congratulation; 1; 2009-10-06 01:53:27
gz; 0; 2009-10-06 01:57:35
way 2 go congratz 2; 0; 2009-10-06 02:02:17
; -1; 2009-10-06 01:46:13
great job; 1; 2009-10-06 14:11:59
