comment; score; time
thank; 1; 2010-01-17 00:35:01
thank much; 1; 2010-01-10 01:44:07
thank vladimir nofantasy main reason donate mango project; 0; 2010-01-10 03:06:10
thank vladimirmangos; 1; 2010-01-11 03:31:12
thank ^_^; 1; 2009-12-21 04:00:45
jaddie 's open source fix instead complain; 0; 2009-11-05 22:24:44
totally agree; 1; 2009-11-06 09:08:20
tell thanks devs work free.. ^_^; 0; 2009-11-07 07:27:28
agree 2 thats good developer work; 1; 2009-11-07 03:14:24
agree everything else disagree statement regard c `` drag drop '' sure ui designer ... wcell n't ui fact wcell extremely well-designed also disagree c/c++ c c ric; 0; 2009-11-08 18:35:48
n't get wrong guy use c tool development quick hobby project would n't even think use game development standpoint; 0; 2009-11-09 13:53:34
change 8750 sql problem still come error sql mail_loot_template; 0; 2009-10-29 11:39:26
problem ...; -1; 2009-10-30 03:29:13
core problem result wrong data db; -1; 2009-10-29 21:15:15
none 0 normal value quest n't must duplicate mail template id different quest; 0; 2009-10-30 16:37:16
nvm im wrong p; -1; 2009-10-25 06:28:15
thank; 1; 2009-10-14 04:00:36
yes last thx; 1; 2009-10-13 22:18:26
wow great patch thanks guy; 1; 2009-10-14 10:39:25
thank; 1; 2009-08-03 05:47:45
thank ^_^; 1; 2009-05-16 09:13:33
finally; 0; 2009-03-31 05:24:40
