comment; score; time
love commit message ^^; 1; 2010-07-30 10:19:33
nice thanks; 1; 2010-07-30 08:02:10
late crash problem crash load spell_bonus_data yes fix; -1; 2010-07-27 00:25:21
typo aliance; 0; 2010-07-24 04:08:00
include `` unit.h '' `` src/game/auctionhousemgr.h ''; 0; 2010-07-24 06:00:18
thanks; 1; 2010-07-24 06:11:56
thank patch find apply ^^; 0; 2010-07-24 13:12:06
nice work; 1; 2010-07-21 23:54:03
awesome; 1; 2010-07-22 01:59:15
disable `` need '' option item need; 0; 2010-07-17 13:18:02
's hack think ...; 0; 2010-07-17 11:51:26
typo; 0; 2010-07-17 11:16:30
description retail player debuff remove expired independent zone leave etc affect restrict zone; 0; 2010-07-17 12:42:00
work test o.o thanks; 1; 2010-07-17 12:46:22
understood fix small fix thank; 0; 2010-07-17 13:56:34
's hack think parachute spell trigger spell 58601 `` trigger spell '' effect; 0; 2010-07-17 13:23:02
add aura remove exist special spell ... specially exist remove mount/form dummy spell; 0; 2010-07-17 13:19:19
amend forgot push; 0; 2010-07-09 09:09:10
always test commit ^^; 0; 2010-07-09 07:01:49
epic commit; 1; 2010-07-08 14:44:05
hoooooly crap; -1; 2010-07-08 15:37:38
congratulations; 1; 2010-07-08 14:45:24
/cast instant orgasm rank25; 0; 2010-07-08 15:01:40
nice one great work lynx3d; 1; 2010-07-08 16:07:55
awesome commit realy scared information extract dbc/maps/vmaps wekk; 1; 2010-07-09 00:09:42
nice gratz dev; 1; 2010-07-09 00:25:34
congratulation; 1; 2010-07-09 00:34:41
epic commit indeed vmap need revamp huge step forward many thanks devs involve one; 0; 2010-07-09 09:53:15
helpful thanks especially creature gameobjects; 1; 2010-06-20 02:12:45
n't typo typelist_3 typelist_4 define one line line 62; 0; 2010-06-14 07:11:54
gz; 0; 2010-06-14 00:08:00
nice p; 1; 2010-06-14 00:01:25
cool ^^; 1; 2010-06-13 23:51:37
's correct typelist_x macro help `` assemble '' list type contain x amount type object ... make sense; 0; 2010-06-14 07:50:29
ah sorry n't read correctly ... thought 'd define typelist_* thing; 0; 2010-06-14 08:22:40
's camera system; 0; 2010-06-14 12:55:21
fixed 10072 thank; 1; 2010-06-16 19:01:08
nice; 1; 2010-06-04 14:37:06
sharable quest still problems.is quest share new group member example example collect self objective item need go quest acceptor; 0; 2010-06-05 12:29:17
nice thx author; 1; 2010-05-20 11:51:11
